Step,Train_Loss,Eval_Step,Eval_Loss,State_Loss,Action_Loss
26,1.8524701595306396,13001,0.6673606038093567,0.0024769706651568413,0.6648837327957153
27,1.9808995723724365,13501,0.6863386631011963,0.0024048956111073494,0.6839337348937988
28,1.9315085411071777,14001,0.6770896315574646,0.0023286156356334686,0.6747611165046692
29,1.9105842113494873,14501,0.6805814504623413,0.002196843968704343,0.6783846020698547
30,2.1433966159820557,15001,0.6963819861412048,0.002177744172513485,0.6942041516304016
31,2.0758140087127686,15501,0.692552924156189,0.002007912378758192,0.6905449628829956
32,1.8520013093948364,16001,0.6983097791671753,0.0020452255848795176,0.6962645649909973
33,1.7818069458007812,16501,0.6861016750335693,0.0020072569604963064,0.6840943694114685
34,2.20662522315979,17001,0.690543532371521,0.0019244615687057376,0.688619077205658
35,1.897028923034668,17501,0.7007421851158142,0.001964321592822671,0.6987778544425964
36,1.7382495403289795,18001,0.6610661149024963,0.0017154249362647533,0.6593507528305054
37,1.9571220874786377,18501,0.698302686214447,0.0017140391282737255,0.6965885758399963
38,1.481582522392273,19001,0.6844834685325623,0.0019479680340737104,0.6825355291366577
39,1.7280128002166748,19501,0.68696129322052,0.001724790781736374,0.6852365136146545
40,1.956350564956665,20001,0.6790018677711487,0.0018436164828017354,0.6771581768989563
41,2.1505134105682373,20501,0.6922158598899841,0.0014105284353718162,0.6908053755760193
42,1.7808475494384766,21001,0.684241533279419,0.0015102794859558344,0.6827312707901001
43,1.8550833463668823,21501,0.7107608318328857,0.0015438011614605784,0.7092170715332031
44,1.7658424377441406,22001,0.7055075168609619,0.0014955203514546156,0.7040119767189026
45,1.6210830211639404,22501,0.6811335682868958,0.001399586908519268,0.6797339916229248
46,1.5514017343521118,23001,0.6975280046463013,0.001466152025386691,0.6960618495941162
47,1.7816402912139893,23501,0.6953970193862915,0.001426059752702713,0.6939710378646851
48,1.5927175283432007,24001,0.6748523712158203,0.001417848514392972,0.6734344959259033
49,1.8986937999725342,24501,0.6678573489189148,0.0014198030112311244,0.6664375066757202
50,1.6333467960357666,25001,0.6792938709259033,0.0013799864100292325,0.6779139041900635
51,1.951188325881958,25501,0.692099928855896,0.001337144523859024,0.6907627582550049
52,2.0130090713500977,26001,0.6932816505432129,0.0013595602940768003,0.691922128200531
53,1.6722339391708374,26501,0.6973037719726562,0.0013214722275733948,0.6959823369979858
54,1.6917178630828857,27001,0.7072622179985046,0.0013334153918549418,0.7059288024902344
55,1.925369381904602,27501,0.6671621203422546,0.0012239335337653756,0.665938138961792
56,1.8866167068481445,28001,0.6552085280418396,0.0012058282736688852,0.6540026664733887
57,1.5555799007415771,28501,0.6677208542823792,0.001264994265511632,0.6664559245109558
58,1.6815247535705566,29001,0.6922764778137207,0.0012295925989747047,0.691046953201294
59,1.7340872287750244,29501,0.6537408232688904,0.0013191619655117393,0.6524216532707214
60,1.6126083135604858,30001,0.6854498386383057,0.0013180716196075082,0.6841318011283875
61,1.4872560501098633,30501,0.6893792748451233,0.0011498117819428444,0.6882294416427612
62,1.5582377910614014,31001,0.6594744920730591,0.0012489990331232548,0.6582255363464355
63,1.8074009418487549,31501,0.6548706293106079,0.0012224597157910466,0.6536481380462646
64,1.4716026782989502,32001,0.6975805759429932,0.001298623625189066,0.696281909942627
65,1.2986364364624023,32501,0.6621511578559875,0.0012240322539582849,0.6609271168708801
66,1.7743269205093384,33001,0.670508623123169,0.001138429157435894,0.6693702936172485
67,1.592503547668457,33501,0.6672353148460388,0.0010637779487296939,0.6661714911460876
68,1.4933154582977295,34001,0.7024040818214417,0.001121161156333983,0.7012829780578613
69,1.3218169212341309,34501,0.6821883916854858,0.001127108233049512,0.681061327457428
70,1.8622710704803467,35001,0.6837221384048462,0.001105043338611722,0.6826171278953552
71,1.7035417556762695,35501,0.6754997968673706,0.0011013962794095278,0.6743984222412109
72,1.631596565246582,36001,0.6936418414115906,0.0009667145204730332,0.6926751732826233
73,1.4149889945983887,36501,0.6585671901702881,0.001076737535186112,0.6574904918670654
74,1.535515308380127,37001,0.6761999726295471,0.0010221319971606135,0.675177812576294
75,1.536864161491394,37501,0.676027238368988,0.001121630659326911,0.6749055981636047
76,1.6601049900054932,38001,0.6662919521331787,0.001053274841979146,0.6652385592460632
77,1.6253843307495117,38501,0.6636303067207336,0.0010109372669830918,0.6626193523406982
78,1.3590141534805298,39001,0.6875302791595459,0.0010077840415760875,0.6865225434303284
79,1.7623094320297241,39501,0.6824448108673096,0.0010630640899762511,0.6813817620277405
80,1.5908701419830322,40001,0.6779657602310181,0.0010926384711638093,0.6768731474876404
81,1.4522231817245483,40501,0.692277729511261,0.0009723173570819199,0.6913054585456848
82,1.5289337635040283,41001,0.6713461875915527,0.0009476143168285489,0.6703986525535583
83,1.2063888311386108,41501,0.6589893102645874,0.0010177819058299065,0.6579716205596924
84,1.6994012594223022,42001,0.6813711524009705,0.0009508674847893417,0.6804202795028687
85,1.5508149862289429,42501,0.6880536079406738,0.0009158658795058727,0.6871377825737
86,1.4549145698547363,43001,0.6884046792984009,0.0010227181483060122,0.6873819828033447
87,1.6583452224731445,43501,0.6586707234382629,0.0008703555213287473,0.6578004360198975
88,1.2219655513763428,44001,0.6969795227050781,0.0009441059082746506,0.6960354447364807
89,1.4184141159057617,44501,0.6829485297203064,0.000977060990408063,0.6819714307785034
90,1.340640664100647,45001,0.6945203542709351,0.0008927083108574152,0.6936275959014893
91,1.4503480195999146,45501,0.6847555041313171,0.0009209164418280125,0.6838346123695374
92,1.0775858163833618,46001,0.7090187668800354,0.0008562839939258993,0.7081624865531921
93,1.597655177116394,46501,0.6847136616706848,0.0008715551812201738,0.6838420629501343
94,1.3291593790054321,47001,0.7032724022865295,0.0008828099817037582,0.702389657497406
95,1.5626733303070068,47501,0.7003201842308044,0.0008459806558676064,0.6994742751121521
96,1.6373683214187622,48001,0.7084581255912781,0.0008537098183296621,0.7076043486595154
97,1.3730424642562866,48501,0.7148506045341492,0.0009135458385571837,0.7139370441436768
98,1.5134108066558838,49001,0.6730199456214905,0.0008539840346202254,0.6721659302711487
99,1.4437012672424316,49501,0.6594436764717102,0.0009270627051591873,0.6585166454315186
100,1.4707502126693726,50001,0.6702300906181335,0.0008303244248963892,0.6693997979164124
101,1.2838506698608398,50501,0.677847146987915,0.0007975840708240867,0.6770496964454651
102,1.384982943534851,51001,0.6763350963592529,0.0008055302314460278,0.6755295395851135
103,1.2285221815109253,51501,0.6562976241111755,0.0008042939589358866,0.6554933190345764
104,1.0892183780670166,52001,0.6666377186775208,0.0009048578212969005,0.6657328009605408
105,1.4054412841796875,52501,0.6809894442558289,0.0008587888441979885,0.6801307201385498
106,1.2758445739746094,53001,0.6855767965316772,0.0008845441043376923,0.6846922039985657
107,1.334124207496643,53501,0.6786925792694092,0.0007684568990953267,0.6779240965843201
108,1.27267324924469,54001,0.7081581950187683,0.0008748988038860261,0.7072832584381104
109,1.2735319137573242,54501,0.6756611466407776,0.00085070775821805,0.6748104691505432
110,1.5458338260650635,55001,0.6793801784515381,0.0007342805038206279,0.6786458492279053
111,1.3064097166061401,55501,0.7038843035697937,0.0008009987068362534,0.7030832171440125
112,1.483079433441162,56001,0.6595062017440796,0.0008388872956857085,0.6586673259735107
113,1.4909861087799072,56501,0.6903612017631531,0.0007527836132794619,0.6896083354949951
114,1.1462897062301636,57001,0.6820803880691528,0.0008147770422510803,0.6812655925750732
115,1.4666272401809692,57501,0.6990602016448975,0.0008173568057827652,0.6982429027557373
116,1.0997769832611084,58001,0.6870651245117188,0.0008566630422137678,0.6862084269523621
117,1.3344523906707764,58501,0.6973330974578857,0.0008063428103923798,0.6965267062187195
118,1.0710206031799316,59001,0.7022067308425903,0.0008715274161659181,0.7013351321220398
119,1.1876460313796997,59501,0.6806947588920593,0.0008203656761907041,0.6798743605613708
120,1.0599452257156372,60001,0.6584327816963196,0.000803803326562047,0.6576289534568787
121,1.3112397193908691,60501,0.6803528666496277,0.0007049309206195176,0.6796479821205139
122,0.9974929094314575,61001,0.6833507418632507,0.0007533901371061802,0.6825973987579346
123,1.0963391065597534,61501,0.6715896129608154,0.0007743036840111017,0.6708152294158936
124,1.4532443284988403,62001,0.6612823605537415,0.0007248048204928637,0.6605575084686279
125,1.1834181547164917,62501,0.6811498999595642,0.0007723759044893086,0.6803774833679199
126,1.3215973377227783,63001,0.6920498609542847,0.0008693133131600916,0.6911805868148804
127,1.2937297821044922,63501,0.6958587765693665,0.0007578491931781173,0.6951009631156921
128,1.1060680150985718,64001,0.6688722372055054,0.0008151550428010523,0.6680570840835571
129,1.1040197610855103,64501,0.6753453016281128,0.0007789752562530339,0.6745664477348328
130,1.2518200874328613,65001,0.6788326501846313,0.0006921329186297953,0.6781405806541443
131,1.2088011503219604,65501,0.7006605267524719,0.0007075441535562277,0.699953019618988
132,1.151066541671753,66001,0.682941734790802,0.0007726693875156343,0.6821691393852234
133,1.1295373439788818,66501,0.6937550902366638,0.0008638401050120592,0.6928912401199341
134,1.439521074295044,67001,0.6807138323783875,0.0007265760796144605,0.6799871921539307
135,1.1562962532043457,67501,0.6698403358459473,0.0007895751041360199,0.6690506935119629
136,1.2319329977035522,68001,0.6917120218276978,0.0006457056733779609,0.6910663843154907
137,1.0122029781341553,68501,0.6868067979812622,0.0007331953966058791,0.6860736012458801
138,1.168262243270874,69001,0.6768485307693481,0.0006721477257087827,0.6761764287948608
139,1.152223825454712,69501,0.6596542596817017,0.000935291638597846,0.6587189435958862
140,1.0738494396209717,70001,0.695685863494873,0.0006847161566838622,0.6950012445449829
141,1.1226871013641357,70501,0.6857638359069824,0.0007394044660031796,0.6850244402885437
142,1.2410743236541748,71001,0.6571910977363586,0.0007261642604134977,0.6564649343490601
143,1.1217718124389648,71501,0.6752011775970459,0.0007298721466213465,0.6744712591171265
144,1.0238282680511475,72001,0.6767656803131104,0.0007110922015272081,0.6760545372962952
145,1.3157172203063965,72501,0.6672796607017517,0.0007146121351979673,0.6665650010108948
146,1.1464515924453735,73001,0.6721393465995789,0.0007089920109137893,0.6714303493499756
147,1.0418490171432495,73501,0.6775268316268921,0.0006952793337404728,0.6768316030502319
148,1.2260382175445557,74001,0.6849571466445923,0.0006835814565420151,0.6842736005783081
149,1.2680418491363525,74501,0.6496830582618713,0.000710033462382853,0.6489729285240173
150,0.9642052054405212,75001,0.6745601892471313,0.0006789056351408362,0.6738812327384949
151,1.2639068365097046,75501,0.6574781537055969,0.0007302607409656048,0.6567479968070984
152,1.0104329586029053,76001,0.6674755215644836,0.0006678202771581709,0.6668077111244202
153,1.0636072158813477,76501,0.6657428741455078,0.0007281145663000643,0.6650147438049316
154,1.032714605331421,77001,0.673789918422699,0.0007857833988964558,0.673004150390625
155,1.602786660194397,77501,0.6752093434333801,0.0007755421102046967,0.6744337677955627
156,1.1912742853164673,78001,0.6702759265899658,0.0006605250528082252,0.6696153879165649
157,1.1403099298477173,78501,0.6709471940994263,0.00066732446430251,0.6702797412872314
158,1.085606336593628,79001,0.6831248998641968,0.0007399536552838981,0.6823849678039551
159,0.9962032437324524,79501,0.6871381998062134,0.0006503061158582568,0.6864879131317139
160,1.0284748077392578,80001,0.667436420917511,0.0006886026822030544,0.6667478680610657
161,1.0080078840255737,80501,0.6931619048118591,0.0007142244139686227,0.69244784116745
162,0.8639943599700928,81001,0.647382378578186,0.0006092186667956412,0.6467731595039368
163,0.889631986618042,81501,0.6855961680412292,0.000712220324203372,0.6848840117454529
164,1.0995285511016846,82001,0.6711008548736572,0.0006003440357744694,0.6705005168914795
165,0.9498682022094727,82501,0.6728729009628296,0.0006369914044626057,0.6722358465194702
166,1.2302647829055786,83001,0.7097500562667847,0.0006662157829850912,0.7090838551521301
167,1.0908304452896118,83501,0.6684384346008301,0.0006975143332965672,0.6677409410476685
168,1.1738563776016235,84001,0.6655989289283752,0.0006877070409245789,0.6649112105369568
169,1.1085240840911865,84501,0.6523790955543518,0.0008015363710001111,0.6515775918960571
170,1.200490951538086,85001,0.6723749041557312,0.0006862994050607085,0.6716886162757874
171,1.4193147420883179,85501,0.7001832723617554,0.0006682335515506566,0.6995149850845337
172,1.2861528396606445,86001,0.6374673247337341,0.0006743945414200425,0.6367929577827454
173,0.9597208499908447,86501,0.6657794117927551,0.0006524278433062136,0.6651270389556885
174,1.161273717880249,87001,0.6666741371154785,0.0007301585865207016,0.6659439206123352
175,0.9311137199401855,87501,0.6864393353462219,0.0006745362188667059,0.6857648491859436
176,0.9790791869163513,88001,0.6892667412757874,0.0006817586836405098,0.6885849833488464
177,0.8901870846748352,88501,0.7084531188011169,0.0006816511740908027,0.7077715396881104
178,1.0569918155670166,89001,0.6932098865509033,0.0007177781080827117,0.6924922466278076
179,1.2994784116744995,89501,0.7161943316459656,0.0006438536802306771,0.7155504822731018
180,1.0762200355529785,90001,0.6788629293441772,0.0006620224448852241,0.678200900554657
181,1.0582581758499146,90501,0.6728359460830688,0.0007040206110104918,0.6721319556236267
182,1.2502193450927734,91001,0.6794831156730652,0.0006795416120439768,0.678803563117981
183,1.0089869499206543,91501,0.6766270399093628,0.0006981875631026924,0.6759288907051086
184,1.1999140977859497,92001,0.66084885597229,0.0007014660513959825,0.6601474285125732
185,1.058781385421753,92501,0.6706855893135071,0.0007330298540182412,0.6699525713920593
186,0.9624494910240173,93001,0.6797599196434021,0.0006620835047215223,0.6790978312492371
187,1.1426949501037598,93501,0.6967790722846985,0.0007408708916045725,0.6960381865501404
188,1.1116434335708618,94001,0.6835902333259583,0.0006763691199012101,0.6829138994216919
189,1.002936601638794,94501,0.6930574178695679,0.0006155043956823647,0.6924417018890381
190,0.9487885236740112,95001,0.6667736768722534,0.0006825863383710384,0.6660911440849304
191,1.4123234748840332,95501,0.6892348527908325,0.0006199985509738326,0.6886147856712341
192,1.2006163597106934,96001,0.6901328563690186,0.0006147954263724387,0.6895180344581604
193,1.0441745519638062,96501,0.6661577820777893,0.0006152082933112979,0.6655425429344177
194,1.1849260330200195,97001,0.682349443435669,0.0006420070421881974,0.6817074418067932
195,1.0381320714950562,97501,0.6623845100402832,0.0006361004197970033,0.6617484092712402
196,1.1254891157150269,98001,0.6683948040008545,0.0006639855564571917,0.6677308082580566
197,1.216610312461853,98501,0.6815136671066284,0.0006977002485655248,0.6808160543441772
198,1.2178033590316772,99001,0.6683791875839233,0.0007087787380442023,0.6676704287528992
199,1.1600979566574097,99501,0.7115432024002075,0.0006798228714615107,0.7108634114265442
200,0.8259580135345459,,,,
201,0.870823860168457,,,,
202,1.1415096521377563,,,,
203,1.2394146919250488,,,,
204,1.0389236211776733,,,,
205,1.2016363143920898,,,,
206,1.075899362564087,,,,
207,0.9776734709739685,,,,
208,0.9881970286369324,,,,
209,0.9951531887054443,,,,
210,0.9935972690582275,,,,
211,1.1588853597640991,,,,
212,0.9077130556106567,,,,
213,1.2697018384933472,,,,
214,1.068284273147583,,,,
215,0.9566235542297363,,,,
216,1.228564977645874,,,,
217,1.1333240270614624,,,,
218,1.168137550354004,,,,
219,0.9853148460388184,,,,
220,1.1912956237792969,,,,
221,1.0823564529418945,,,,
222,0.9116744995117188,,,,
223,1.324047327041626,,,,
224,0.8768028020858765,,,,
225,1.2461034059524536,,,,
226,0.8592211008071899,,,,
227,1.11424720287323,,,,
228,1.0629549026489258,,,,
229,0.8773549795150757,,,,
230,0.8500229716300964,,,,
231,1.0768985748291016,,,,
232,1.203866958618164,,,,
233,0.9283324480056763,,,,
234,1.004079818725586,,,,
235,0.9723426103591919,,,,
236,0.966766357421875,,,,
237,1.1835963726043701,,,,
238,1.1226938962936401,,,,
239,0.9408026337623596,,,,
240,0.9776473641395569,,,,
241,1.1255422830581665,,,,
242,1.0378639698028564,,,,
243,1.099533200263977,,,,
244,0.9686821103096008,,,,
245,1.2390875816345215,,,,
246,1.0251511335372925,,,,
247,1.015753984451294,,,,
248,1.2190982103347778,,,,
249,1.3218435049057007,,,,
250,0.8792569637298584,,,,
251,1.1991393566131592,,,,
252,0.8707166910171509,,,,
253,1.003943681716919,,,,
254,0.8467622995376587,,,,
255,1.257442831993103,,,,
256,0.9844499230384827,,,,
257,1.1061294078826904,,,,
258,1.1897450685501099,,,,
259,0.9645837545394897,,,,
260,0.8994383215904236,,,,
261,0.8421720266342163,,,,
262,1.124430537223816,,,,
263,0.8652937412261963,,,,
264,0.9278919696807861,,,,
265,1.1062040328979492,,,,
266,0.9007776379585266,,,,
267,1.0412826538085938,,,,
268,0.956050455570221,,,,
269,0.917831540107727,,,,
270,0.9178770184516907,,,,
271,0.7942874431610107,,,,
272,1.0695257186889648,,,,
273,0.7922168970108032,,,,
274,0.9914284944534302,,,,
275,0.9702516794204712,,,,
276,1.0236122608184814,,,,
277,0.6748438477516174,,,,
278,0.8811486959457397,,,,
279,1.1076942682266235,,,,
280,1.0536779165267944,,,,
281,0.8275784850120544,,,,
282,0.9634397029876709,,,,
283,0.9911268949508667,,,,
284,0.9970604181289673,,,,
285,1.0860569477081299,,,,
286,0.8954135179519653,,,,
287,0.7034243941307068,,,,
288,0.866243839263916,,,,
289,0.8995023369789124,,,,
290,0.9230441451072693,,,,
291,1.1353245973587036,,,,
292,0.9411958456039429,,,,
293,1.0947575569152832,,,,
294,1.044954538345337,,,,
295,0.8522221446037292,,,,
296,0.7778924107551575,,,,
297,0.9775977730751038,,,,
298,0.7779058218002319,,,,
299,1.0305259227752686,,,,
300,0.9578444361686707,,,,
301,0.9164825677871704,,,,
302,0.7719389200210571,,,,
303,0.8754289150238037,,,,
304,0.9291754961013794,,,,
305,0.7518338561058044,,,,
306,1.02695894241333,,,,
307,0.9553403854370117,,,,
308,0.8794023394584656,,,,
309,0.9690805673599243,,,,
310,0.756892204284668,,,,
311,1.015898585319519,,,,
312,0.882804274559021,,,,
313,0.9012405276298523,,,,
314,0.8513835668563843,,,,
315,1.1099448204040527,,,,
316,0.9292632341384888,,,,
317,1.324820637702942,,,,
318,1.0155385732650757,,,,
319,0.7352855205535889,,,,
320,1.074137806892395,,,,
321,1.0016813278198242,,,,
322,0.7279525995254517,,,,
323,0.7686244249343872,,,,
324,0.8221302628517151,,,,
325,1.184502124786377,,,,
326,0.9377094507217407,,,,
327,0.885113000869751,,,,
328,1.1016730070114136,,,,
329,1.135963797569275,,,,
330,0.9598211646080017,,,,
331,1.110203504562378,,,,
332,0.8659311532974243,,,,
333,1.1039468050003052,,,,
334,0.7331826090812683,,,,
335,1.057807445526123,,,,
336,0.9229451417922974,,,,
337,0.8607378005981445,,,,
338,0.7612473964691162,,,,
339,0.9858715534210205,,,,
340,0.9707339406013489,,,,
341,0.9677527546882629,,,,
342,0.7149887681007385,,,,
343,1.1135517358779907,,,,
344,0.9826387763023376,,,,
345,0.8688233494758606,,,,
346,0.9198349714279175,,,,
347,1.0020390748977661,,,,
348,1.0232765674591064,,,,
349,0.8387822508811951,,,,
350,0.8147944808006287,,,,
351,0.8123300075531006,,,,
352,0.7306807637214661,,,,
353,0.8893700838088989,,,,
354,0.6298514604568481,,,,
355,0.9911693334579468,,,,
356,0.8894593715667725,,,,
357,0.773502767086029,,,,
358,1.0185233354568481,,,,
359,1.2022980451583862,,,,
360,0.8066096901893616,,,,
361,0.7680249214172363,,,,
362,0.9773184061050415,,,,
363,0.7808708548545837,,,,
364,0.8295930624008179,,,,
365,0.7797678709030151,,,,
366,0.8031194806098938,,,,
367,0.7390967011451721,,,,
368,1.0672227144241333,,,,
369,1.4446945190429688,,,,
370,0.9558537006378174,,,,
371,1.1268792152404785,,,,
372,0.8942714333534241,,,,
373,0.5837691426277161,,,,
374,0.8902480602264404,,,,
375,0.9143310785293579,,,,
376,0.8260682821273804,,,,
377,0.8880564570426941,,,,
378,0.816767692565918,,,,
379,0.7641787528991699,,,,
380,0.9183429479598999,,,,
381,0.6921522617340088,,,,
382,0.9889686107635498,,,,
383,0.8602814078330994,,,,
384,0.9166902303695679,,,,
385,0.7899907827377319,,,,
386,0.7505771517753601,,,,
387,1.0077039003372192,,,,
388,0.8011415600776672,,,,
389,1.2182152271270752,,,,
390,0.7442185878753662,,,,
391,0.9179487228393555,,,,
392,0.7764060497283936,,,,
393,0.8798826932907104,,,,
394,0.7722007036209106,,,,
395,0.9342216849327087,,,,
396,1.0810983180999756,,,,
397,0.7137393951416016,,,,
398,1.0253078937530518,,,,
399,0.964361310005188,,,,
400,0.6606194376945496,,,,
401,0.592921257019043,,,,
402,0.6687062978744507,,,,
403,0.7858831286430359,,,,
404,0.8770193457603455,,,,
405,1.0202513933181763,,,,
406,0.9690616726875305,,,,
407,0.8114539980888367,,,,
408,1.226588487625122,,,,
409,1.1450952291488647,,,,
410,0.8170068860054016,,,,
411,0.9453271627426147,,,,
412,0.7747398018836975,,,,
413,0.9464494585990906,,,,
414,0.7946661710739136,,,,
415,0.82465660572052,,,,
416,0.8279052376747131,,,,
417,0.8296316862106323,,,,
418,1.0831762552261353,,,,
419,0.7968586683273315,,,,
420,0.934293806552887,,,,
421,0.9179791808128357,,,,
422,0.9157763719558716,,,,
423,0.9876458644866943,,,,
424,0.8984099626541138,,,,
425,0.7148669958114624,,,,
426,0.99589604139328,,,,
427,1.2246572971343994,,,,
428,0.6609522104263306,,,,
429,1.0410183668136597,,,,
430,0.8600547909736633,,,,
431,0.5546861290931702,,,,
432,0.7770833969116211,,,,
433,0.9049797058105469,,,,
434,0.9054388999938965,,,,
435,1.1534050703048706,,,,
436,0.6576645374298096,,,,
437,0.7263945937156677,,,,
438,0.9157677888870239,,,,
439,0.9266140460968018,,,,
440,0.7618404030799866,,,,
441,0.9332091212272644,,,,
442,0.7114107608795166,,,,
443,0.7922822833061218,,,,
444,0.7488495707511902,,,,
445,1.0576504468917847,,,,
446,0.8447977304458618,,,,
447,0.7847825884819031,,,,
448,0.6912732720375061,,,,
449,0.7213250398635864,,,,
450,0.9187174439430237,,,,
451,0.6612746715545654,,,,
452,0.6743988394737244,,,,
453,1.0596591234207153,,,,
454,0.7883687019348145,,,,
455,1.199643611907959,,,,
456,0.5826046466827393,,,,
457,0.8727117776870728,,,,
458,0.7635382413864136,,,,
459,0.8874358534812927,,,,
460,0.7492631673812866,,,,
461,0.7679559588432312,,,,
462,0.7050050497055054,,,,
463,1.4070576429367065,,,,
464,0.8583633899688721,,,,
465,0.6760839819908142,,,,
466,0.9758921265602112,,,,
467,0.6563333868980408,,,,
468,0.729932427406311,,,,
469,0.889790952205658,,,,
470,0.7039435505867004,,,,
471,0.5933471918106079,,,,
472,0.9889148473739624,,,,
473,0.978976845741272,,,,
474,0.8799779415130615,,,,
475,0.6362364888191223,,,,
476,0.965756893157959,,,,
477,0.9798656702041626,,,,
478,0.7721748352050781,,,,
479,1.1592354774475098,,,,
480,0.8584772944450378,,,,
481,0.6421064734458923,,,,
482,0.7541874647140503,,,,
483,0.7114298939704895,,,,
484,0.9635311961174011,,,,
485,0.6846439242362976,,,,
486,0.6549500226974487,,,,
487,0.7686223387718201,,,,
488,0.777570366859436,,,,
489,0.9450239539146423,,,,
490,0.8418595194816589,,,,
491,0.6639989614486694,,,,
492,0.9063165187835693,,,,
493,0.9456566572189331,,,,
494,1.2718995809555054,,,,
495,1.1050466299057007,,,,
496,0.8108517527580261,,,,
497,0.849008321762085,,,,
498,0.8245602250099182,,,,
499,0.7008727192878723,,,,
500,0.663543701171875,,,,
501,0.8626991510391235,,,,
502,0.9734752774238586,,,,
503,0.9200305938720703,,,,
504,0.7997792959213257,,,,
505,0.5629367828369141,,,,
506,0.7528656125068665,,,,
507,0.9251330494880676,,,,
508,0.6914128661155701,,,,
509,0.7148086428642273,,,,
510,0.9466356039047241,,,,
511,0.7589433789253235,,,,
512,0.7381762862205505,,,,
513,1.0329740047454834,,,,
514,1.142651915550232,,,,
515,0.6998465657234192,,,,
516,1.027715802192688,,,,
517,0.7486099600791931,,,,
518,0.700664758682251,,,,
519,0.7837219834327698,,,,
520,0.642705500125885,,,,
521,0.8723963499069214,,,,
522,0.6824684143066406,,,,
523,0.5989119410514832,,,,
524,0.973932683467865,,,,
525,0.7750366926193237,,,,
526,0.8321223855018616,,,,
527,1.2429537773132324,,,,
528,0.730355978012085,,,,
529,0.8138050436973572,,,,
530,0.6537014842033386,,,,
531,0.8329732418060303,,,,
532,0.6535745859146118,,,,
533,1.0092874765396118,,,,
534,1.06377375125885,,,,
535,0.7371178269386292,,,,
536,1.0770666599273682,,,,
537,0.8745700716972351,,,,
538,0.6632475256919861,,,,
539,0.6238224506378174,,,,
540,0.6183299422264099,,,,
541,0.7561962604522705,,,,
542,0.8776321411132812,,,,
543,0.6971893906593323,,,,
544,0.7366589307785034,,,,
545,0.6289619207382202,,,,
546,0.8641375303268433,,,,
547,0.6710966229438782,,,,
548,0.6573787927627563,,,,
549,0.73476243019104,,,,
550,0.7612619996070862,,,,
551,0.6592358946800232,,,,
552,0.9004940986633301,,,,
553,0.7327485084533691,,,,
554,0.6856153607368469,,,,
555,0.6528810262680054,,,,
556,0.7193580865859985,,,,
557,0.8953543901443481,,,,
558,0.7781842350959778,,,,
559,0.8688877820968628,,,,
560,1.0752838850021362,,,,
561,0.8293800950050354,,,,
562,0.7467318177223206,,,,
563,0.5673556327819824,,,,
564,0.8990189433097839,,,,
565,0.9028135538101196,,,,
566,0.719619870185852,,,,
567,0.823764443397522,,,,
568,1.1106594800949097,,,,
569,0.6192333698272705,,,,
570,0.6609948873519897,,,,
571,1.0444281101226807,,,,
572,0.9219149947166443,,,,
573,0.7628657221794128,,,,
574,0.8700639009475708,,,,
575,0.6961432695388794,,,,
576,0.9361661076545715,,,,
577,0.8754427433013916,,,,
578,0.5837724208831787,,,,
579,0.7309339642524719,,,,
