Step,Train_Loss,Eval_Step,Eval_Loss,State_Loss,Action_Loss
45,2.694397449493408,22501,0.03478938713669777,0.0013434125576168299,0.033445969223976135
46,2.3817930221557617,23001,0.04223446920514107,0.0016827950021252036,0.040551673620939255
47,2.738543748855591,23501,0.03965093567967415,0.0013597762444987893,0.03829116374254227
48,2.3802449703216553,24001,0.038135308772325516,0.0013394360430538654,0.03679587319493294
49,2.428248882293701,24501,0.04203123226761818,0.001438218168914318,0.04059300571680069
50,2.239433765411377,25001,0.03056000918149948,0.00125228357501328,0.02930772863328457
51,2.6566803455352783,25501,0.03203423321247101,0.0024721252266317606,0.02956210821866989
52,2.3634097576141357,26001,0.031297799199819565,0.001175719778984785,0.030122078955173492
53,3.115715742111206,26501,0.03784961998462677,0.0022592872846871614,0.03559033200144768
54,2.4503061771392822,27001,0.031204912811517715,0.001329117571003735,0.02987579256296158
55,2.3045969009399414,27501,0.0359409861266613,0.0018989252857863903,0.03404206410050392
56,2.1159849166870117,28001,0.03179581090807915,0.0012238543713465333,0.03057195618748665
57,2.3206892013549805,28501,0.20924410223960876,0.0009980493923649192,0.20824600756168365
58,2.2340023517608643,29001,0.02403480000793934,0.001085590454749763,0.022949209436774254
59,2.403263568878174,29501,0.03650890663266182,0.0010722391307353973,0.035436663776636124
60,2.377722978591919,30001,0.033472128212451935,0.0009929033694788814,0.03247922286391258
61,2.484699249267578,30501,0.03857748582959175,0.0013467404060065746,0.03723074495792389
62,2.3845973014831543,31001,0.04141039028763771,0.0010839563328772783,0.04032643884420395
63,2.3007166385650635,31501,0.05125342309474945,0.002448425395414233,0.04880499839782715
64,2.3483266830444336,32001,0.02709946595132351,0.0009071602835319936,0.026192307472229004
65,2.4553990364074707,32501,0.3315214514732361,0.0025071478448808193,0.329014390707016
66,2.1751275062561035,33001,0.03115505538880825,0.0009921342134475708,0.03016292117536068
67,2.20637845993042,33501,0.03271083906292915,0.0008972981013357639,0.03181353956460953
68,2.2848644256591797,34001,0.19404219090938568,0.0010585959535092115,0.19298358261585236
69,2.2755651473999023,34501,0.02697562426328659,0.0008865881245583296,0.026089036837220192
70,2.479923963546753,35001,0.03860731050372124,0.0008914413047023118,0.03771586716175079
71,2.3715906143188477,35501,0.03329578787088394,0.0008555517997592688,0.03244023397564888
72,2.302879810333252,36001,0.20560824871063232,0.0008998753037303686,0.20470839738845825
73,2.198538303375244,36501,0.027718717232346535,0.0008307660464197397,0.02688794769346714
74,2.755734443664551,37001,0.031793609261512756,0.000946725660469383,0.030846882611513138
75,2.4532761573791504,37501,0.03132449835538864,0.0008121518767438829,0.03051234409213066
76,2.181793212890625,38001,0.04002765193581581,0.0024345540441572666,0.03759310021996498
77,2.8649959564208984,38501,0.03035302460193634,0.0021531665697693825,0.028199857100844383
78,2.38877010345459,39001,0.03205659240484238,0.0008370415889658034,0.03121955320239067
79,2.277533531188965,39501,0.02361958473920822,0.0006637211772613227,0.022955862805247307
80,2.0682201385498047,40001,0.026819849386811256,0.000768542755395174,0.02605130709707737
81,2.4533307552337646,40501,0.02451167069375515,0.000651060719974339,0.023860611021518707
82,2.2982499599456787,41001,0.039745964109897614,0.0007911621942184865,0.03895479813218117
83,2.1819517612457275,41501,0.027954567223787308,0.0006688226130791008,0.02728574350476265
84,2.432919502258301,42001,0.03284706547856331,0.0007514007156714797,0.03209565952420235
85,2.734133243560791,42501,0.02941196598112583,0.000984019017778337,0.02842794917523861
86,2.292748212814331,43001,0.03175313398241997,0.0007195706712082028,0.03103356435894966
87,2.124145030975342,43501,0.02892179787158966,0.0007317502750083804,0.028190044686198235
88,2.409128189086914,44001,0.027332758530974388,0.0005853815237060189,0.02674737386405468
89,2.1540510654449463,44501,0.0289201308041811,0.0007892166031524539,0.028130916878581047
90,38.93267822265625,45001,0.027768196538090706,0.0008636353886686265,0.02690456062555313
91,2.08122181892395,45501,0.04499706253409386,0.0009009008063003421,0.04409616068005562
92,2.32076358795166,46001,0.031224653124809265,0.0020738565362989902,0.02915079891681671
93,2.159728527069092,46501,0.38702937960624695,0.0006525328499265015,0.38637682795524597
94,2.204669952392578,47001,0.026066556572914124,0.0010773219401016831,0.024989236146211624
95,2.452265501022339,47501,0.02526400052011013,0.0005567208863794804,0.024707280099391937
96,2.600412130355835,48001,0.022585492581129074,0.0005693399580195546,0.022016150876879692
97,2.3569767475128174,48501,0.025649242103099823,0.00103214371483773,0.02461710013449192
98,2.1267592906951904,49001,0.28900834918022156,0.0006825927412137389,0.2883257567882538
99,2.260721206665039,49501,0.032169003039598465,0.001820640522055328,0.030348362401127815
100,2.2792444229125977,50001,0.028579106554389,0.0007969623547978699,0.027782144024968147
101,2.2924394607543945,50501,0.023829733952879906,0.0005366501864045858,0.023293085396289825
102,2.085242748260498,51001,0.02940501645207405,0.0017628446221351624,0.02764217182993889
103,2.144946336746216,51501,0.027491211891174316,0.0005900849355384707,0.02690112590789795
104,2.5887417793273926,52001,0.023922700434923172,0.0005616550333797932,0.023361049592494965
105,2.6050820350646973,52501,0.022240186110138893,0.0005418935907073319,0.02169828861951828
106,2.245748996734619,53001,0.024553829804062843,0.001965251285582781,0.02258857898414135
107,2.2644307613372803,53501,0.02850460447371006,0.0005725674564018846,0.02793203853070736
108,2.137887477874756,54001,0.026534304022789,0.0005318098701536655,0.02600249834358692
109,2.22477126121521,54501,0.026533903554081917,0.0007670086342841387,0.025766894221305847
110,2.0728566646575928,55001,0.023953044787049294,0.0005004123086109757,0.023452632129192352
111,2.314861297607422,55501,0.044210948050022125,0.0005376532208174467,0.04367329552769661
112,2.1981048583984375,56001,0.02367604337632656,0.0004963019746355712,0.023179741576313972
113,2.08851957321167,56501,0.031981274485588074,0.0005058227689005435,0.03147544711828232
114,2.3637495040893555,57001,0.02922249585390091,0.0006155049195513129,0.028606994077563286
115,2.0403099060058594,57501,0.022591721266508102,0.0005667135119438171,0.022025011479854584
116,2.12009859085083,58001,0.03427942097187042,0.0006418252596631646,0.03363759443163872
117,2.0528671741485596,58501,0.031665585935115814,0.0005059681134298444,0.031159617006778717
118,2.3473379611968994,59001,0.040856849402189255,0.0016045598313212395,0.03925228863954544
119,2.1342742443084717,59501,0.031864333897829056,0.0005320352502167225,0.03133229911327362
120,1.9865140914916992,60001,0.0290840957313776,0.0005526904133148491,0.028531407937407494
121,2.169419050216675,60501,0.032264016568660736,0.0004995635827071965,0.03176445886492729
122,2.642300605773926,61001,0.02520228922367096,0.000591900257859379,0.02461038902401924
123,2.1768460273742676,61501,0.03293631598353386,0.0005137959378771484,0.032422520220279694
124,2.046459913253784,62001,0.021775975823402405,0.0004707682819571346,0.021305209025740623
125,2.1649413108825684,62501,0.03081304393708706,0.001611039973795414,0.02920200303196907
126,2.253922462463379,63001,0.02506219781935215,0.00148142094258219,0.023580778390169144
127,1.9996482133865356,63501,0.02442718669772148,0.0004556237836368382,0.023971565067768097
128,2.271920919418335,64001,0.02747921273112297,0.00046557284076698124,0.027013642713427544
129,1.8055317401885986,64501,0.01993907243013382,0.000545371905900538,0.01939370110630989
130,2.1547083854675293,65001,0.02986403927206993,0.00048376197810284793,0.029380278661847115
131,1.8757333755493164,65501,0.021606039255857468,0.00040686543798074126,0.021199174225330353
132,2.577523708343506,66001,0.023412132635712624,0.00047198389074765146,0.022940151393413544
133,1.9583353996276855,66501,0.02293611504137516,0.00044866115786135197,0.022487454116344452
134,2.1642112731933594,67001,0.027498779818415642,0.0005972541985101998,0.026901520788669586
135,2.0193111896514893,67501,0.018970228731632233,0.0004644794389605522,0.018505750223994255
136,2.0701189041137695,68001,0.181604266166687,0.00046610087156295776,0.18113817274570465
137,1.9769808053970337,68501,0.020665356889367104,0.0005246407818049192,0.020140716806054115
138,2.204291582107544,69001,0.022791016846895218,0.0004024294321425259,0.022388586774468422
139,2.203556776046753,69501,0.025390302762389183,0.0004183553101029247,0.024971947073936462
140,2.240112781524658,70001,0.02369018644094467,0.0004001452471129596,0.02329004369676113
141,2.154311418533325,70501,0.03499213978648186,0.0004810031387023628,0.03451113775372505
142,2.143263339996338,71001,0.026164287701249123,0.00044630549382418394,0.02571798302233219
143,1.910083293914795,71501,0.025073181837797165,0.0005262197810225189,0.024546965956687927
144,2.1481194496154785,72001,0.024181479588150978,0.00037795715616084635,0.023803522810339928
145,2.1800904273986816,72501,0.02411213330924511,0.0005123713635839522,0.023599766194820404
146,2.2918901443481445,73001,0.02583671547472477,0.0015141580952331424,0.02432255446910858
147,2.17860746383667,73501,0.025245707482099533,0.00037439644802361727,0.024871312081813812
148,2.2110180854797363,74001,0.020070621743798256,0.00042193580884486437,0.019648686051368713
149,2.2486824989318848,74501,0.028193993493914604,0.001519090961664915,0.026674902066588402
150,2.027209520339966,75001,0.02337495982646942,0.0004417858144734055,0.022933173924684525
151,1.8418588638305664,75501,0.02335444837808609,0.00038872589357197285,0.022965721786022186
152,2.1329874992370605,76001,0.022154074162244797,0.000364901265129447,0.021789174526929855
153,1.8560254573822021,76501,0.025025714188814163,0.000391737325116992,0.024633975699543953
154,1.7453333139419556,77001,0.021067602559924126,0.00039088964695110917,0.020676709711551666
155,2.4483251571655273,77501,0.02237885072827339,0.00041596422670409083,0.021962882950901985
156,2.1037631034851074,78001,0.024510500952601433,0.0013558405917137861,0.02315465919673443
157,2.0559823513031006,78501,0.017801180481910706,0.0003601224743761122,0.01744105853140354
158,2.1587865352630615,79001,0.018697628751397133,0.00034060218604281545,0.01835702732205391
159,2.346999168395996,79501,0.025852805003523827,0.00040338776307180524,0.025449417531490326
160,2.1249382495880127,,,,
161,2.0287880897521973,,,,
162,1.8856513500213623,,,,
163,2.185920476913452,,,,
164,2.0485000610351562,,,,
165,1.9964008331298828,,,,
166,2.3133461475372314,,,,
167,2.2627573013305664,,,,
168,1.9878003597259521,,,,
169,2.162850856781006,,,,
170,1.6460578441619873,,,,
171,2.2746949195861816,,,,
172,1.895364761352539,,,,
173,1.8104783296585083,,,,
174,2.067135810852051,,,,
175,1.7421953678131104,,,,
176,2.0110888481140137,,,,
177,2.261925220489502,,,,
178,1.9881329536437988,,,,
179,1.9019794464111328,,,,
180,2.139235019683838,,,,
181,1.9424853324890137,,,,
182,2.162874698638916,,,,
183,2.0781984329223633,,,,
184,2.0427839756011963,,,,
185,2.0010383129119873,,,,
186,2.351759433746338,,,,
187,2.131436586380005,,,,
188,1.7165987491607666,,,,
189,1.8441166877746582,,,,
190,2.7978196144104004,,,,
191,1.924182415008545,,,,
192,1.9306869506835938,,,,
193,2.1685290336608887,,,,
194,1.8796312808990479,,,,
195,2.04716157913208,,,,
196,2.067152976989746,,,,
197,2.0690855979919434,,,,
198,2.0548853874206543,,,,
199,1.9637324810028076,,,,
200,2.090534210205078,,,,
201,2.192962884902954,,,,
202,1.8437254428863525,,,,
203,1.8924062252044678,,,,
204,2.1131649017333984,,,,
205,1.7389403581619263,,,,
206,2.311223030090332,,,,
207,1.957045316696167,,,,
208,1.7353568077087402,,,,
209,1.6599410772323608,,,,
210,2.1464245319366455,,,,
211,2.0201172828674316,,,,
212,2.236009359359741,,,,
213,2.1295652389526367,,,,
214,1.7965869903564453,,,,
215,1.9382891654968262,,,,
216,1.888879418373108,,,,
217,1.9541280269622803,,,,
218,2.1298844814300537,,,,
219,1.9603618383407593,,,,
220,2.106265068054199,,,,
221,2.0324583053588867,,,,
222,1.6642504930496216,,,,
223,1.9694199562072754,,,,
224,2.117656946182251,,,,
225,1.9404915571212769,,,,
226,1.7322196960449219,,,,
227,1.7472755908966064,,,,
228,2.0031626224517822,,,,
229,1.622820496559143,,,,
230,1.8030214309692383,,,,
231,1.9000868797302246,,,,
232,1.905854344367981,,,,
233,1.627000093460083,,,,
234,1.9557793140411377,,,,
235,1.986931562423706,,,,
236,1.600515604019165,,,,
237,1.8701753616333008,,,,
238,1.6083269119262695,,,,
239,2.1382713317871094,,,,
240,1.7544965744018555,,,,
241,1.9375052452087402,,,,
242,1.5413103103637695,,,,
243,1.8187899589538574,,,,
244,1.7621862888336182,,,,
245,1.7797173261642456,,,,
246,1.8232084512710571,,,,
247,2.1872148513793945,,,,
248,1.9423235654830933,,,,
249,1.7513015270233154,,,,
250,1.7044628858566284,,,,
251,1.7004776000976562,,,,
252,1.735787272453308,,,,
253,1.8274240493774414,,,,
254,1.6192753314971924,,,,
255,1.4263346195220947,,,,
256,2.0987846851348877,,,,
257,2.0543174743652344,,,,
258,1.6877938508987427,,,,
259,1.5780000686645508,,,,
260,1.467938780784607,,,,
261,1.8773233890533447,,,,
262,1.9826501607894897,,,,
263,1.7240965366363525,,,,
264,2.0897369384765625,,,,
265,1.660980463027954,,,,
266,2.073096752166748,,,,
267,1.755495548248291,,,,
268,2.1668179035186768,,,,
269,1.6912577152252197,,,,
270,1.6796228885650635,,,,
271,1.7618355751037598,,,,
272,1.9552640914916992,,,,
273,1.7919127941131592,,,,
274,1.8195369243621826,,,,
275,1.5273411273956299,,,,
276,1.6592891216278076,,,,
277,1.7519522905349731,,,,
278,1.9136011600494385,,,,
279,1.6192779541015625,,,,
280,1.59804368019104,,,,
281,1.9322620630264282,,,,
282,2.2928059101104736,,,,
283,1.6173410415649414,,,,
284,1.6828354597091675,,,,
285,1.5708248615264893,,,,
286,1.6527621746063232,,,,
287,1.433801293373108,,,,
288,1.5729033946990967,,,,
289,1.3739640712738037,,,,
290,1.6714048385620117,,,,
291,1.888434648513794,,,,
292,1.576613187789917,,,,
293,1.7481684684753418,,,,
294,1.7242727279663086,,,,
295,1.7123188972473145,,,,
296,1.6961612701416016,,,,
297,1.3448489904403687,,,,
298,1.6138384342193604,,,,
299,1.6939194202423096,,,,
300,1.7600243091583252,,,,
301,1.710984468460083,,,,
302,2.282623052597046,,,,
303,1.7150688171386719,,,,
304,1.8870201110839844,,,,
305,1.569337248802185,,,,
306,1.6973485946655273,,,,
307,1.8333303928375244,,,,
308,1.6244701147079468,,,,
309,1.9023487567901611,,,,
310,1.677051305770874,,,,
311,1.9215049743652344,,,,
312,1.7955379486083984,,,,
313,1.6522712707519531,,,,
314,1.903996467590332,,,,
315,1.6211962699890137,,,,
316,1.4732270240783691,,,,
317,2.0877413749694824,,,,
318,1.4113352298736572,,,,
319,1.835241675376892,,,,
320,1.4972009658813477,,,,
321,1.6679835319519043,,,,
322,1.4863556623458862,,,,
323,1.5367658138275146,,,,
324,2.2340245246887207,,,,
325,1.5925850868225098,,,,
326,1.4242289066314697,,,,
327,1.3727606534957886,,,,
328,1.5465863943099976,,,,
329,1.5113574266433716,,,,
330,1.627503752708435,,,,
331,1.6823225021362305,,,,
332,1.5938893556594849,,,,
333,1.3296878337860107,,,,
334,1.4874415397644043,,,,
335,1.8006141185760498,,,,
336,1.4628374576568604,,,,
337,1.4025835990905762,,,,
338,1.5845986604690552,,,,
339,1.4831678867340088,,,,
340,1.5412092208862305,,,,
341,1.2809679508209229,,,,
342,1.5986766815185547,,,,
343,2.0262575149536133,,,,
344,1.613520622253418,,,,
345,1.2950797080993652,,,,
346,1.2485599517822266,,,,
347,1.445656657218933,,,,
348,1.6999130249023438,,,,
349,1.332331895828247,,,,
350,1.9361560344696045,,,,
351,1.4056689739227295,,,,
352,1.326911211013794,,,,
353,1.3435817956924438,,,,
354,1.347064733505249,,,,
355,1.819333553314209,,,,
356,1.691575527191162,,,,
357,1.5679465532302856,,,,
358,1.6825203895568848,,,,
359,1.2826828956604004,,,,
360,1.3464961051940918,,,,
361,1.1251707077026367,,,,
362,1.3915259838104248,,,,
363,1.2691361904144287,,,,
364,1.2321593761444092,,,,
365,1.552320122718811,,,,
366,1.7079389095306396,,,,
367,1.7059423923492432,,,,
368,1.3808672428131104,,,,
369,1.2646164894104004,,,,
370,1.2358002662658691,,,,
371,1.3559293746948242,,,,
372,1.183882713317871,,,,
373,1.8972628116607666,,,,
374,1.6292009353637695,,,,
375,1.3254029750823975,,,,
376,1.3023804426193237,,,,
377,1.3464722633361816,,,,
378,1.9073129892349243,,,,
379,1.5865440368652344,,,,
380,1.3761858940124512,,,,
381,1.3879821300506592,,,,
382,1.3731582164764404,,,,
383,1.2003275156021118,,,,
384,1.5116482973098755,,,,
385,1.716435194015503,,,,
386,1.214470624923706,,,,
387,1.4118202924728394,,,,
388,1.5228098630905151,,,,
389,1.442738652229309,,,,
390,1.2829450368881226,,,,
391,1.4677380323410034,,,,
392,1.1112604141235352,,,,
393,1.4519855976104736,,,,
394,1.0993255376815796,,,,
395,1.5813363790512085,,,,
396,1.4651676416397095,,,,
397,1.3404619693756104,,,,
398,1.5137810707092285,,,,
399,1.3211579322814941,,,,
400,1.3420073986053467,,,,
401,1.3609648942947388,,,,
402,1.3255099058151245,,,,
403,1.2719831466674805,,,,
404,1.4716123342514038,,,,
405,1.3482859134674072,,,,
406,1.1118872165679932,,,,
407,1.3821264505386353,,,,
408,1.221558690071106,,,,
409,1.1666593551635742,,,,
410,1.220201849937439,,,,
411,1.2032123804092407,,,,
412,1.4999685287475586,,,,
413,1.4436298608779907,,,,
414,1.0827414989471436,,,,
415,1.3136568069458008,,,,
416,1.9638395309448242,,,,
417,1.4583818912506104,,,,
418,1.253542423248291,,,,
419,1.4288218021392822,,,,
420,1.2035143375396729,,,,
421,1.2894904613494873,,,,
422,1.658254861831665,,,,
423,1.1049048900604248,,,,
424,1.107251763343811,,,,
425,1.5455355644226074,,,,
426,1.1640822887420654,,,,
427,1.2843096256256104,,,,
428,1.2976624965667725,,,,
429,1.3224072456359863,,,,
430,1.303649663925171,,,,
431,1.1608692407608032,,,,
432,0.9907407164573669,,,,
433,1.3905168771743774,,,,
434,1.2216875553131104,,,,
435,1.4687883853912354,,,,
436,1.0364521741867065,,,,
437,1.3860666751861572,,,,
438,1.3068885803222656,,,,
439,1.6273739337921143,,,,
440,1.1149272918701172,,,,
441,1.36922025680542,,,,
442,1.0755226612091064,,,,
443,1.3079638481140137,,,,
444,1.2072232961654663,,,,
445,1.4783905744552612,,,,
446,1.2527010440826416,,,,
447,1.3033604621887207,,,,
448,1.1380336284637451,,,,
449,1.3272173404693604,,,,
450,1.2011668682098389,,,,
451,1.0985738039016724,,,,
452,1.3131585121154785,,,,
453,1.3165192604064941,,,,
454,1.705122709274292,,,,
455,1.162527084350586,,,,
456,1.289096713066101,,,,
457,1.216775894165039,,,,
458,1.1959280967712402,,,,
459,1.2311261892318726,,,,
460,1.1403883695602417,,,,
461,1.1877151727676392,,,,
462,1.2464367151260376,,,,
463,1.1167184114456177,,,,
464,1.1774905920028687,,,,
465,1.1442729234695435,,,,
466,1.159314751625061,,,,
467,1.3830413818359375,,,,
468,1.0289084911346436,,,,
469,0.9672791957855225,,,,
470,1.0980372428894043,,,,
471,1.2883856296539307,,,,
472,1.0663883686065674,,,,
473,1.6276410818099976,,,,
474,1.2285149097442627,,,,
475,0.9701906442642212,,,,
476,1.0925517082214355,,,,
477,1.2027558088302612,,,,
478,1.0124638080596924,,,,
479,0.9796962738037109,,,,
480,0.9992603659629822,,,,
481,1.0606980323791504,,,,
482,0.9867722988128662,,,,
483,0.9985219240188599,,,,
484,1.0405068397521973,,,,
485,1.4361445903778076,,,,
486,0.9069377183914185,,,,
487,1.1747395992279053,,,,
488,1.253838062286377,,,,
489,0.9861907958984375,,,,
490,1.3356701135635376,,,,
491,0.9115915894508362,,,,
492,1.076423168182373,,,,
493,0.8956175446510315,,,,
494,1.2573994398117065,,,,
495,1.2215914726257324,,,,
496,1.0298768281936646,,,,
497,1.027134656906128,,,,
498,0.9592536091804504,,,,
499,1.2870492935180664,,,,
500,0.8671314716339111,,,,
501,0.8630881309509277,,,,
502,0.9781352281570435,,,,
503,0.9168359041213989,,,,
504,0.9314059615135193,,,,
505,1.0773847103118896,,,,
506,1.0076301097869873,,,,
507,1.0322706699371338,,,,
508,1.1705052852630615,,,,
509,0.9303461313247681,,,,
510,1.1804285049438477,,,,
511,0.9244803190231323,,,,
512,1.0944527387619019,,,,
513,0.9774032831192017,,,,
514,0.8206549882888794,,,,
515,0.9931599497795105,,,,
516,0.7834768891334534,,,,
517,0.9939698576927185,,,,
518,1.0986570119857788,,,,
519,0.9491450786590576,,,,
520,0.9688798189163208,,,,
521,1.0988738536834717,,,,
522,1.1984989643096924,,,,
523,0.9955689311027527,,,,
524,0.940353274345398,,,,
525,0.9762664437294006,,,,
526,1.0801366567611694,,,,
527,0.9690037965774536,,,,
528,1.0763239860534668,,,,
529,0.9605273008346558,,,,
530,0.795124888420105,,,,
531,1.011347770690918,,,,
532,0.8897068500518799,,,,
533,0.9335677623748779,,,,
534,0.9535005688667297,,,,
535,1.0594067573547363,,,,
536,0.9085397124290466,,,,
537,1.5819917917251587,,,,
538,1.0263917446136475,,,,
539,1.0750623941421509,,,,
540,0.9822643995285034,,,,
541,1.0253515243530273,,,,
542,0.9099116325378418,,,,
543,0.8222352862358093,,,,
544,1.121425986289978,,,,
545,0.9500402808189392,,,,
546,0.9158898591995239,,,,
547,0.9648106098175049,,,,
548,0.9927948713302612,,,,
549,1.0348563194274902,,,,
550,1.0117722749710083,,,,
551,0.9933596253395081,,,,
552,0.9506324529647827,,,,
553,0.9376586675643921,,,,
554,1.0832369327545166,,,,
555,0.9853312969207764,,,,
556,0.9373085498809814,,,,
557,0.8264565467834473,,,,
558,1.0462684631347656,,,,
559,0.9143805503845215,,,,
560,0.7770116329193115,,,,
561,0.9863201379776001,,,,
562,1.5014690160751343,,,,
563,0.9346045255661011,,,,
564,0.9960027933120728,,,,
565,1.0884134769439697,,,,
566,0.918515682220459,,,,
567,1.0090429782867432,,,,
568,0.7798330783843994,,,,
569,1.023140788078308,,,,
570,0.8704105019569397,,,,
571,0.7410163879394531,,,,
572,0.9425476789474487,,,,
573,1.050087332725525,,,,
574,0.9082702994346619,,,,
575,0.8733812570571899,,,,
576,0.9682406187057495,,,,
577,0.8457293510437012,,,,
578,0.9854388236999512,,,,
579,1.2248810529708862,,,,
580,0.9248783588409424,,,,
581,0.8856067657470703,,,,
582,1.2272980213165283,,,,
583,0.909813404083252,,,,
584,0.8888468742370605,,,,
585,0.912621021270752,,,,
586,0.8893914818763733,,,,
587,0.8854315280914307,,,,
588,0.8760128021240234,,,,
589,0.9526139497756958,,,,
590,1.0416066646575928,,,,
591,1.333882212638855,,,,
592,0.9371046423912048,,,,
593,1.0437313318252563,,,,
594,0.9007521867752075,,,,
595,0.8822343945503235,,,,
596,0.9922159314155579,,,,
597,1.1236580610275269,,,,
598,0.755492091178894,,,,
599,0.9030919671058655,,,,
600,0.7745130062103271,,,,
601,0.8496655225753784,,,,
602,0.9157405495643616,,,,
603,0.8364023566246033,,,,
604,1.0021127462387085,,,,
605,0.8363763093948364,,,,
606,0.9409910440444946,,,,
607,1.0492112636566162,,,,
608,0.8506656885147095,,,,
609,0.8303011059761047,,,,
610,0.9545246362686157,,,,
611,0.8748392462730408,,,,
612,1.0617092847824097,,,,
613,0.862308144569397,,,,
614,0.7785028219223022,,,,
615,0.9121771454811096,,,,
616,1.010109305381775,,,,
617,0.9751197099685669,,,,
618,0.9473778009414673,,,,
619,0.8500977158546448,,,,
620,0.813526451587677,,,,
621,0.7293181419372559,,,,
622,0.8256798982620239,,,,
623,1.1342051029205322,,,,
624,0.9648867845535278,,,,
625,0.864096999168396,,,,
626,0.9895528554916382,,,,
627,0.8930066227912903,,,,
628,0.7293370962142944,,,,
629,0.839607298374176,,,,
630,1.009065866470337,,,,
631,1.0121238231658936,,,,
632,0.846947431564331,,,,
633,1.0051542520523071,,,,
634,0.8231550455093384,,,,
635,0.8088502883911133,,,,
636,0.8515848517417908,,,,
637,1.0376663208007812,,,,
638,0.7968072295188904,,,,
639,0.8725895881652832,,,,
640,0.8664330840110779,,,,
641,0.8198796510696411,,,,
642,0.8494545817375183,,,,
643,0.8776538372039795,,,,
644,0.8657868504524231,,,,
645,0.9493024945259094,,,,
646,0.774752140045166,,,,
647,0.7904510498046875,,,,
648,0.9645463228225708,,,,
649,0.807475745677948,,,,
650,0.8857230544090271,,,,
651,0.9079009890556335,,,,
652,0.8216924071311951,,,,
653,0.9012101292610168,,,,
